"ID","MSPINDLE","MSP_DUR","MSP_F","MSP_FL","MSP_FU","MSP_SIZE","MSP_START","MSP_STAT","MSP_STOP"
"study_002","747",0.580000001,9.375,9.375,9.375,1,19639.37,1.19165531015424,19639.95
"study_001","748",2.795000001,12.1882762148115,10.9375,13.28125,3,22445.295,3.9198281804955,22448.09
"study_002","748",0.435000001,10.4494211629992,9.375,10.9375,3,19664.805,3.9706622979509,19665.24
"study_001","749",0.825000001,9.375,9.375,9.375,1,22449.165,1.14356048996026,22449.99
"study_002","749",0.810000001,10.9375,10.9375,10.9375,1,19675.03,0.948471285116028,19675.84
"study_001","75",0.535000001,12.5,12.5,12.5,1,7716.945,1.05047842103503,7717.48
"study_002","75",2.510000001,11.9120863430343,9.375,16.40625,8,4624.17,4.29376885756107,4626.68
"study_001","750",0.750000001,15.1048049105415,14.0625,15.625,3,22449.515,4.32221103546341,22450.265
"study_002","750",1.010000001,12.5,12.5,12.5,2,19742.605,1.61246085278424,19743.615
"study_001","751",0.445000001,12.5,12.5,12.5,1,22693.61,1.02004615601684,22694.055
"study_002","751",1.035000001,15.3081025979528,14.84375,15.625,2,19742.7,2.41783424044007,19743.735
"study_001","752",1.030000001,13.5242995436541,13.28125,14.0625,3,22807.355,1.29142558832432,22808.385
"study_002","752",0.700000001,9.375,9.375,9.375,1,19788.025,1.65392089279831,19788.725
"study_001","753",1.805000001,12.2816848161878,11.328125,14.0625,5,22808.545,3.49778574525131,22810.35
"study_002","753",0.465000001,16.589714479769,15.625,17.1875,2,19790.21,4.33676803010942,19790.675
"study_001","754",1.510000001,11.5038892883144,9.765625,12.5,5,22810.835,8.03794383008481,22812.345
"study_002","754",0.510000001,10.2128574704951,9.375,10.9375,2,19801.77,2.05201537176943,19802.28
"study_001","755",0.600000001,15.625,15.625,15.625,2,22810.935,12.0499540181725,22811.535
"study_002","755",0.720000001,12.5,12.5,12.5,2,19860.53,2.78464642816018,19861.25
"study_001","756",0.925000001,15.9901370682738,15.625,16.40625,2,22859.305,1.66500633442227,22860.23
"study_002","756",0.725000001,9.7523157916732,9.375,10.15625,2,19860.535,1.69205671999385,19861.26
"study_001","757",1.410000001,10.7261676646716,10.15625,10.9375,3,22893.085,1.82106114227921,22894.495
"study_002","757",0.680000001,14.84375,14.84375,14.84375,3,19860.545,3.86469585351992,19861.225
"study_001","758",0.505000001,15.625,15.625,15.625,2,22992.135,1.50451614272764,22992.64
"study_002","758",1.370000001,13.0636380021612,12.5,13.28125,3,20042.015,2.69189810877178,20043.385
"study_001","759",0.730000001,10.9375,10.9375,10.9375,1,22996.665,1.01604969145463,22997.395
"study_002","759",1.790000001,8.59375,8.59375,8.59375,1,20042.695,1.40733820800536,20044.485
"study_001","76",0.965000001,9.375,9.375,9.375,2,7729.25,1.60051074896697,7730.215
"study_002","76",0.595000001,12.5,12.5,12.5,4,4628.61,2.29641308810409,4629.205
"study_001","760",0.515000001,12.5,12.5,12.5,2,23026.255,1.66094831158793,23026.77
"study_002","760",4.105000001,12.6618816543668,11.71875,13.28125,4,20043.49,2.14290129436144,20047.595
"study_001","761",1.105000001,11.2718241488766,10.15625,12.5,4,23085.54,1.8578358355194,23086.645
"study_002","761",2.235000001,9.375,9.375,9.375,1,20045.9,1.19164110386838,20048.135
"study_001","762",0.905000001,11.4532716505028,10.9375,12.5,3,23100.32,1.52324377364189,23101.225
"study_002","762",0.435000001,15.625,15.625,15.625,1,20047.175,1.85937363680506,20047.61
"study_001","763",1.085000001,11.71875,11.71875,11.71875,2,23105.445,1.72410110640526,23106.53
"study_002","763",0.435000001,10.9375,10.9375,10.9375,1,20052.07,1.28869484612058,20052.505
"study_001","764",0.480000001,9.375,9.375,9.375,1,23106.015,1.47361506751608,23106.495
"study_002","764",0.620000001,9.375,9.375,9.375,1,20052.74,1.14867081752259,20053.36
"study_001","765",0.580000001,10.9375,10.9375,10.9375,1,23174.3,0.964209206814516,23174.88
"study_002","765",0.400000001,9.375,9.375,9.375,1,20140.79,2.48960033739459,20141.19
"study_001","766",0.590000001,12.5,12.5,12.5,3,23181.23,1.71934850641649,23181.82
"study_002","766",0.405000001,9.375,9.375,9.375,1,20327.23,1.87621081242281,20327.635
"study_001","767",0.555000001,14.0625,14.0625,14.0625,1,23187.28,1.42872174258389,23187.835
"study_002","767",1.125000001,8.59375,8.59375,8.59375,1,20456.54,1.08936247136912,20457.665
"study_001","768",0.610000001,13.2257935088298,12.5,14.0625,4,23191.81,1.68926925204118,23192.42
"study_002","768",1.630000001,12.437098233716,9.375,16.015625,7,20618.04,6.4262347912137,20619.67
"study_001","769",0.510000001,14.0625,14.0625,14.0625,2,23194.425,1.67454326934135,23194.935
"study_002","769",2.000000001,11.1085229980732,10.9375,11.328125,4,20682.3,4.61063417676068,20684.3
"study_001","77",0.715000001,9.375,9.375,9.375,1,7753.735,1.0553555320121,7754.45
"study_002","77",0.980000001,16.1005315979456,15.625,16.40625,2,4629.325,1.5092743145988,4630.305
"study_001","770",0.785000001,10.15625,10.15625,10.15625,2,23194.8,0.982580481747612,23195.585
"study_002","770",1.710000001,15.3976065782959,14.453125,16.015625,3,20682.805,5.32934237941304,20684.515
"study_001","771",0.460000001,9.375,9.375,9.375,1,23223.03,1.53763040736201,23223.49
"study_002","771",0.425000001,10.4442494624382,9.375,10.9375,3,20700.09,5.44769980801374,20700.515
"study_001","772",0.400000001,14.0625,14.0625,14.0625,1,23245.305,1.71363327694144,23245.705
"study_002","772",0.695000001,9.375,9.375,9.375,1,20744.65,1.0693374410278,20745.345
"study_001","773",0.870000001,9.375,9.375,9.375,1,23255.865,0.903108899414461,23256.735
"study_002","773",0.645000001,9.375,9.375,9.375,1,20762.795,1.21945214179638,20763.44
"study_001","774",0.910000001,12.1854706079174,11.71875,12.5,5,23262.655,2.1313369025326,23263.565
"study_002","774",2.960000001,14.8530374616875,12.5,16.015625,4,20762.93,1.36293222384403,20765.89
"study_001","775",0.605000001,9.375,9.375,9.375,1,23281.52,1.02023984609664,23282.125
"study_002","775",1.785000001,16.796875,16.796875,16.796875,1,20766.415,1.73942856781052,20768.2
"study_001","776",0.610000001,10.9375,10.9375,10.9375,2,23383.97,1.16357027501318,23384.58
"study_002","776",0.920000001,12.5109964951577,9.375,14.0625,6,20766.835,2.27762602740531,20767.755
"study_001","777",0.705000001,10.9375,10.9375,10.9375,1,23409.705,0.960805506422394,23410.41
"study_002","777",0.410000001,9.375,9.375,9.375,1,20813.76,2.23300212507241,20814.17
"study_001","778",0.830000001,12.076150437725,11.71875,12.5,2,23428.355,1.09723334432428,23429.185
"study_002","778",2.325000001,12.9459250773336,11.71875,14.84375,9,20844.7,3.61524106537234,20847.025
"study_001","779",0.660000001,10.15625,10.15625,10.15625,1,23436.765,0.984829675739444,23437.425
"study_002","779",0.555000001,17.1875,17.1875,17.1875,1,20845.16,4.5522094904158,20845.715
"study_001","78",0.800000001,10.15625,10.15625,10.15625,2,7765.035,1.43806294822809,7765.835
"study_002","78",0.910000001,12.7918161620019,12.5,13.28125,5,4632.895,6.11222119353334,4633.805
"study_001","780",1.785000001,11.1682083785019,10.15625,12.5,4,23646.385,1.18802578027703,23648.17
"study_002","780",0.610000001,9.375,9.375,9.375,1,20884.295,1.21700260649791,20884.905
"study_001","781",0.660000001,10.9375,10.9375,10.9375,1,23650.365,1.02856482799698,23651.025
"study_002","781",0.500000001,15.625,15.625,15.625,3,20889.285,1.58200806174551,20889.785
"study_001","782",0.895000001,9.375,9.375,9.375,1,23659.015,1.07856412981475,23659.91
"study_002","782",0.630000001,9.375,9.375,9.375,1,20930.035,1.50596588191571,20930.665
"study_001","783",0.445000001,10.9375,10.9375,10.9375,1,23689.885,1.41595550902342,23690.33
"study_002","783",0.565000001,12.5,12.5,12.5,1,20930.23,1.48418555111974,20930.795
"study_001","784",0.735000001,9.375,9.375,9.375,1,23723.475,1.1472668464343,23724.21
"study_002","784",0.500000001,15.625,15.625,15.625,1,20930.295,2.81359991686588,20930.795
"study_001","785",1.725000001,10.3266576358914,10.15625,10.546875,2,23724.75,1.36418366814847,23726.475
"study_002","785",1.175000001,13.746026942275,12.5,14.84375,4,21001.585,1.37355312857337,21002.76
"study_001","786",0.810000001,10.15625,10.15625,10.15625,2,23770.705,1.38992251092223,23771.515
"study_002","786",1.070000001,11.2686024244489,10.9375,11.71875,2,21005.19,4.95596021730727,21006.26
"study_001","787",0.590000001,9.375,9.375,9.375,1,23778.88,0.996083181872844,23779.47
"study_002","787",3.410000001,15.7512287358414,14.84375,16.6015625,2,21005.205,5.19595323787065,21008.615
"study_001","788",0.585000001,9.375,9.375,9.375,1,23804.905,1.4378501680189,23805.49
"study_002","788",1.690000001,10.15625,10.15625,10.15625,1,21006.7,4.01926624048618,21008.39
"study_001","789",1.565000001,10.6707311628626,10.546875,10.9375,3,23806.645,1.34635889962828,23808.21
"study_002","789",2.725000001,12.890625,12.890625,12.890625,1,21006.79,3.58997735102225,21009.515
"study_001","79",0.695000001,10.15625,10.15625,10.15625,2,7767.09,1.82296272907942,7767.785
"study_002","79",0.920000001,17.1875,17.1875,17.1875,1,4632.9,3.64265906971086,4633.82
"study_001","790",0.640000001,9.375,9.375,9.375,1,23810.545,1.76345680878674,23811.185
"study_002","790",1.975000001,9.765625,9.765625,9.765625,1,21009.1,1.38275295627001,21011.075
"study_001","791",0.765000001,13.5007750764157,9.375,15.625,7,23847.805,13.2913524645834,23848.57
"study_002","791",2.765000001,11.4862545698859,9.375,13.671875,4,21010.675,2.1892933184103,21013.44
"study_001","792",0.430000001,15.1327991816593,14.0625,15.625,3,23849.275,7.66263938210559,23849.705
"study_002","792",0.600000001,12.5,12.5,12.5,1,21072.775,1.76076429113136,21073.375
"study_001","793",1.815000001,12.6913605190126,10.546875,13.28125,6,23849.28,2.45512688030178,23851.095
"study_002","793",0.870000001,12.1389520503936,11.71875,12.5,2,21079.14,1.305968646263,21080.01
"study_001","794",0.680000001,15.625,15.625,15.625,1,23850.235,1.80418609097889,23850.915
"study_002","794",0.615000001,16.6720712100687,15.625,17.1875,2,21138.995,2.0893841092681,21139.61
"study_001","795",0.470000001,14.0625,14.0625,14.0625,2,23894.815,1.43006300682973,23895.285
"study_002","795",1.475000001,14.128351493398,12.5,15.625,4,21142.875,2.22118420148544,21144.35
"study_001","796",0.525000001,12.5,12.5,12.5,1,23934.24,1.01394445557581,23934.765
"study_002","796",0.740000001,11.9644733519601,11.71875,12.5,3,21145.195,1.86718626767391,21145.935
"study_001","797",1.275000001,10.9375,10.9375,10.9375,2,23939.155,1.07630804465329,23940.43
"study_002","797",0.815000001,14.84375,14.84375,14.84375,3,21145.43,1.59336594051752,21146.245
"study_001","798",0.855000001,10.15625,10.15625,10.15625,2,24022.275,1.42446066627207,24023.13
"study_002","798",0.585000001,9.375,9.375,9.375,1,21178.19,1.72433461319571,21178.775
"study_001","799",3.155000001,10.546875,10.546875,10.546875,3,24045.965,1.94729103029316,24049.12
"study_002","799",2.655000001,11.213453746931,9.375,13.28125,4,21180.98,2.26251796440965,21183.635
"study_001","8",0.455000001,9.375,9.375,9.375,1,7102.76,1.3213875650176,7103.215
"study_002","8",0.450000001,12.5,12.5,12.5,2,1936.325,1.49456701588901,1936.775
"study_001","80",0.480000001,9.375,9.375,9.375,1,7792.425,1.2492407699951,7792.905
"study_002","80",1.620000001,14.3710459479286,10.9375,15.625,6,4636.46,3.1282009487194,4638.08
"study_001","800",0.605000001,10.9375,10.9375,10.9375,1,24050.49,0.946234877226511,24051.095
"study_002","800",1.555000001,16.796875,16.796875,16.796875,1,21181.52,1.82314047462469,21183.075
"study_001","801",2.000000001,10.7892438854131,10.546875,10.9375,3,24078.655,7.42737804877577,24080.655
"study_002","801",1.025000001,10.4396801205608,9.375,10.9375,3,21184.945,1.71523715415007,21185.97
"study_001","802",2.035000001,13.8412643999886,13.28125,14.453125,3,24078.795,5.73583794840428,24080.83
"study_002","802",0.855000001,14.0625,14.0625,14.0625,4,21185.595,3.52143775472974,21186.45
"study_001","803",0.835000001,11.71875,11.71875,11.71875,1,24082.21,1.10948386606653,24083.045
"study_002","803",0.555000001,17.1875,17.1875,17.1875,1,21231.22,1.41065762056698,21231.775
"study_001","804",0.480000001,12.5,12.5,12.5,2,24168.155,1.44546668962724,24168.635
"study_002","804",0.560000001,14.0625,14.0625,14.0625,1,21231.63,0.931271379620074,21232.19
"study_001","805",0.880000001,13.507370887058,12.5,14.0625,4,24200.945,1.68059197764296,24201.825
"study_002","805",2.760000001,12.7412765525431,12.5,13.671875,5,21232.315,3.18304124116408,21235.075
"study_001","806",1.355000001,10.6598871898441,9.375,11.71875,3,24202.765,1.06044035940715,24204.12
"study_002","806",0.940000001,17.1875,17.1875,17.1875,1,21232.965,4.78132054451698,21233.905
"study_001","807",0.575000001,14.0625,14.0625,14.0625,3,24206.805,1.86755223105057,24207.38
"study_002","807",0.825000001,9.375,9.375,9.375,1,21235.195,1.42285744850127,21236.02
"study_001","808",0.895000001,10.15625,10.15625,10.15625,3,24207.6,1.60088464608774,24208.495
"study_002","808",0.425000001,15.625,15.625,15.625,1,21235.39,1.88217952882334,21235.815
"study_001","809",0.480000001,12.5,12.5,12.5,1,24208.88,1.54405961863782,24209.36
"study_002","809",0.460000001,17.1875,17.1875,17.1875,1,21409.97,2.56392669116238,21410.43
"study_001","81",1.770000001,8.984375,8.984375,8.984375,1,7802.75,1.23080662530539,7804.52
"study_002","81",0.665000001,16.40625,16.40625,16.40625,1,4648.055,1.1909519939211,4648.72
"study_001","810",0.740000001,13.28125,13.28125,13.28125,1,24216.535,0.944044402214619,24217.275
"study_002","810",0.585000001,13.1520005708497,12.5,14.0625,5,21410.7,3.64526583893366,21411.285
"study_001","811",0.425000001,13.2544432338378,12.5,14.0625,2,24223.33,1.52851292882241,24223.755
"study_002","811",1.330000001,9.70421157763075,9.375,10.15625,2,21707.785,1.18623527524777,21709.115
"study_001","812",1.130000001,10.2618001018161,9.375,10.9375,2,24232.535,1.12484136267506,24233.665
"study_002","812",0.910000001,14.84375,14.84375,14.84375,4,21716.28,3.87960588022315,21717.19
"study_001","813",0.810000001,10.259818639209,9.375,10.9375,2,24235.225,1.10599455861004,24236.035
"study_002","813",0.495000001,12.5,12.5,12.5,1,21716.685,1.89709813382106,21717.18
"study_001","814",0.635000001,14.0625,14.0625,14.0625,1,24237.805,0.995067581312543,24238.44
"study_002","814",0.395000001,10.22196606746,9.375,10.9375,2,21719.825,3.82037842705306,21720.22
"study_001","815",0.910000001,14.1974145564074,14.0625,14.84375,4,24274.975,1.58002083254405,24275.885
"study_002","815",0.470000001,10.9375,10.9375,10.9375,1,21829.48,1.10675101593967,21829.95
"study_001","816",0.845000001,10.1560968424681,9.375,10.9375,3,24299.015,1.36677005864003,24299.86
"study_002","816",0.640000001,14.0625,14.0625,14.0625,3,21928.945,1.62002706942443,21929.585
"study_001","817",1.075000001,10.9375,10.9375,10.9375,2,24303.61,1.09530930211041,24304.685
"study_002","817",0.800000001,12.0960777123788,11.71875,12.5,2,22014.2,1.20411137443744,22015
"study_001","818",0.625000001,10.9375,10.9375,10.9375,2,24308.08,1.59181879228594,24308.705
"study_002","818",0.520000001,14.0625,14.0625,14.0625,3,22073.13,1.51209696582818,22073.65
"study_001","819",1.040000001,10.15625,10.15625,10.15625,3,24323.115,2.03984564205377,24324.155
"study_002","819",0.480000001,13.2527515261353,12.5,14.0625,2,22075.955,1.45822386282425,22076.435
"study_001","82",1.920000001,11.1730203185582,10.9375,11.71875,3,7803.775,1.19710670946273,7805.695
"study_002","82",0.615000001,14.0625,14.0625,14.0625,2,4657.095,2.37928044972837,4657.71
"study_001","820",0.605000001,9.375,9.375,9.375,1,24340.02,1.01448904515185,24340.625
"study_002","820",0.855000001,12.8196010322059,12.5,13.28125,4,22085.74,1.67419689346765,22086.595
"study_001","821",1.010000001,10.4105484846047,10.15625,10.9375,3,24370.635,1.6426889524599,24371.645
"study_002","821",1.920000001,11.8515842326706,10.9375,12.5,2,22091.135,1.41133886308122,22093.055
"study_001","822",0.620000001,9.375,9.375,9.375,1,24385.92,1.5328850199449,24386.54
"study_002","822",0.550000001,12.5,12.5,12.5,2,22203.86,1.27216926888166,22204.41
"study_001","823",0.635000001,10.9375,10.9375,10.9375,2,24407.1,1.04702254001091,24407.735
"study_002","823",0.955000001,11.71875,11.71875,11.71875,3,22230.87,1.26365446650787,22231.825
"study_001","824",0.835000001,10.15625,10.15625,10.15625,2,24425.62,1.43516017910529,24426.455
"study_002","824",0.665000001,12.9046967894237,12.5,13.28125,2,22239.005,1.21068916250968,22239.67
"study_001","825",0.760000001,10.9375,10.9375,10.9375,1,24432.79,1.07213305434373,24433.55
"study_002","825",2.260000001,14.2419437863036,12.5,15.625,5,22248.395,1.21095945919654,22250.655
"study_001","826",0.600000001,10.9375,10.9375,10.9375,2,24434.31,1.14786600219615,24434.91
"study_002","826",0.850000001,14.3995474719211,12.5,15.625,5,22254.365,4.57016550023076,22255.215
"study_001","827",0.575000001,10.9375,10.9375,10.9375,1,24436.075,1.05104245864084,24436.65
"study_002","827",2.040000001,14.4217737271398,14.0625,15.234375,3,22255.775,1.73543839928007,22257.815
"study_001","828",0.645000001,10.9375,10.9375,10.9375,2,24436.89,1.69517848102389,24437.535
"study_002","828",0.405000001,9.375,9.375,9.375,1,22257.13,2.01912487441924,22257.535
"study_001","829",3.100000001,10.7547020076389,10.546875,10.9375,2,24437.895,3.45841547973186,24440.995
"study_002","829",1.770000001,8.59375,8.59375,8.59375,1,22444.6,1.8494226273029,22446.37
"study_001","83",0.555000001,12.5,12.5,12.5,2,7808.23,1.2306687101208,7808.785
"study_002","83",0.700000001,10.5493908533953,10.15625,10.9375,2,4657.18,1.22597155159513,4657.88
"study_001","830",1.640000001,14.4018940824406,14.0625,15.625,5,24438.31,5.48308313314895,24439.95
"study_002","830",1.895000001,10.9375,10.9375,10.9375,1,22444.715,2.44961695354017,22446.61
"study_001","831",3.180000001,10.6561683467115,9.765625,11.328125,4,24459.045,1.58193088758988,24462.225
"study_002","831",2.765000001,12.1636194763802,10.9375,13.28125,3,22445.305,3.27653344744221,22448.07
"study_001","832",0.800000001,12.3811491527071,11.71875,12.5,4,24489.615,1.9852291578157,24490.415
"study_002","832",0.620000001,9.375,9.375,9.375,1,22449.36,1.09914977755434,22449.98
"study_001","833",1.015000001,11.71875,11.71875,11.71875,1,24516,1.1441344942251,24517.015
"study_002","833",0.495000001,15.1199581892764,14.0625,15.625,3,22449.745,3.40207499126814,22450.24
"study_001","834",0.970000001,10.15625,10.15625,10.15625,2,24517.245,1.09436094980049,24518.215
"study_002","834",0.485000001,14.0625,14.0625,14.0625,1,22515.1,1.25030652543391,22515.585
"study_001","835",1.830000001,10.9375,10.9375,10.9375,2,24519.155,1.24455358906476,24520.985
"study_002","835",0.780000001,14.5329262519761,13.28125,15.625,5,22520.84,4.18366039729315,22521.62
"study_001","836",0.565000001,14.0625,14.0625,14.0625,3,24550.485,1.82664342646053,24551.05
"study_002","836",0.500000001,16.4993251178286,15.625,17.1875,3,22560.705,5.38207595180206,22561.205
"study_001","837",0.835000001,12.160610935741,11.71875,12.5,2,24561.595,1.37028213858019,24562.43
"study_002","837",0.405000001,9.375,9.375,9.375,1,22601.68,1.75081202940371,22602.085
"study_001","838",0.435000001,9.375,9.375,9.375,1,24562.18,1.67175158444912,24562.615
"study_002","838",4.525000001,12.0539796412357,9.375,14.0625,9,22601.8,2.27454625476703,22606.325
"study_001","839",0.775000001,13.28125,13.28125,13.28125,1,24573.695,0.952248776874609,24574.47
"study_002","839",0.505000001,7.8125,7.8125,7.8125,1,22602.875,2.42789045356831,22603.38
"study_001","84",0.505000001,9.375,9.375,9.375,1,7808.615,1.19018058089742,7809.12
"study_002","84",1.180000001,11.31636046596,10.9375,11.71875,2,4660.08,1.81324445845861,4661.26
"study_001","840",0.810000001,10.15625,10.15625,10.15625,2,24575.525,1.06158169097426,24576.335
"study_002","840",1.220000001,11.4836292940796,10.9375,13.28125,5,22606.35,2.52701739672693,22607.57
"study_001","841",0.585000001,12.5,12.5,12.5,3,24600.395,1.70957788857501,24600.98
"study_002","841",1.225000001,16.40625,16.40625,16.40625,1,22606.35,2.88450969598312,22607.575
"study_001","842",0.815000001,9.71007672517708,9.375,10.15625,2,24656.785,1.56402338966065,24657.6
"study_002","842",0.510000001,10.9375,10.9375,10.9375,1,22633.35,1.03154159101146,22633.86
"study_001","843",0.580000001,9.375,9.375,9.375,1,24730.465,1.03203116108558,24731.045
"study_002","843",0.695000001,13.28125,13.28125,13.28125,1,22807.39,1.03855166345007,22808.085
"study_001","844",0.635000001,9.375,9.375,9.375,1,24813.41,1.08786322181163,24814.045
"study_002","844",1.755000001,12.2368689437238,11.328125,14.0625,5,22808.555,2.71856075811814,22810.31
"study_001","845",1.325000001,10.3989067355348,10.15625,10.9375,3,24832.85,1.38007185209523,24834.175
"study_002","845",1.495000001,11.4481988048552,9.765625,12.5,5,22810.84,6.32003255194939,22812.335
"study_001","846",0.615000001,9.375,9.375,9.375,1,24845.415,0.934631975552184,24846.03
"study_002","846",0.585000001,15.625,15.625,15.625,2,22810.945,8.16570534793655,22811.53
"study_001","847",0.840000001,10.15625,10.15625,10.15625,2,24851.345,1.02124288648434,24852.185
"study_002","847",0.805000001,10.2676540490454,9.375,10.9375,2,22893.665,1.70975600347773,22894.47
"study_001","848",0.425000001,9.375,9.375,9.375,1,24852.715,1.5778155951669,24853.14
"study_002","848",0.480000001,12.5,12.5,12.5,2,23026.275,1.36303425751884,23026.755
"study_001","849",0.490000001,9.375,9.375,9.375,1,24879.08,1.28348672287175,24879.57
"study_002","849",1.015000001,11.4799612884567,10.9375,12.5,3,23085.555,1.7125098410895,23086.57
"study_001","85",0.795000001,9.68638370699975,9.375,10.15625,2,7810.19,1.21139291898659,7810.985
"study_002","85",2.135000001,14.5235824544382,14.0625,15.625,4,4660.1,2.79425980467613,4662.235
"study_001","850",0.710000001,10.15625,10.15625,10.15625,1,24884.73,0.937428839501081,24885.44
"study_002","850",0.870000001,11.4373399298639,10.9375,12.5,3,23100.335,1.26333183851007,23101.205
"study_001","851",0.470000001,10.9375,10.9375,10.9375,1,24909.58,1.27381638818543,24910.05
"study_002","851",1.045000001,11.71875,11.71875,11.71875,2,23105.455,1.44121703105087,23106.5
"study_001","852",1.265000001,10.15625,10.15625,10.15625,1,24926.835,1.03668652834084,24928.1
"study_002","852",0.455000001,9.375,9.375,9.375,1,23106.025,1.24398531614236,23106.48
"study_001","853",1.035000001,10.15625,10.15625,10.15625,1,24947.53,0.907214377274011,24948.565
"study_002","853",1.200000001,10.15625,10.15625,10.15625,2,23646.565,1.05252416289248,23647.765
"study_001","854",0.985000001,9.375,9.375,9.375,2,24962.855,1.08527475769721,24963.84
"study_002","854",0.850000001,9.375,9.375,9.375,1,23659.035,0.903607471466438,23659.885
"study_001","855",1.015000001,9.375,9.375,9.375,1,24969.51,1.14688429688854,24970.525
"study_002","855",0.545000001,9.375,9.375,9.375,1,23804.925,1.22773569191982,23805.47
"study_001","856",0.615000001,10.9375,10.9375,10.9375,1,25054.28,1.06691466236883,25054.895
"study_002","856",1.475000001,10.723836858917,10.546875,10.9375,2,23806.72,1.20969221163313,23808.195
"study_001","857",0.525000001,9.375,9.375,9.375,1,25056.475,1.26293850615138,25057
"study_002","857",0.615000001,9.375,9.375,9.375,1,23810.56,1.47819019501933,23811.175
"study_001","858",0.555000001,9.375,9.375,9.375,1,25066.81,1.17399088580593,25067.365
"study_002","858",1.955000001,10.7920890723441,10.546875,10.9375,3,24078.685,6.1443328070337,24080.64
"study_001","859",0.735000001,10.15625,10.15625,10.15625,1,25085.94,0.947611349289163,25086.675
"study_002","859",1.425000001,13.28125,13.28125,13.28125,2,24078.8,5.50859235148802,24080.225
"study_001","86",0.675000001,9.8020260064467,9.375,10.15625,2,7826.865,1.47914846287153,7827.54
"study_002","86",0.755000001,13.5581176718213,12.5,14.84375,6,4673.425,2.26134754347828,4674.18
"study_001","860",0.660000001,10.9375,10.9375,10.9375,2,25094.865,1.09753629158582,25095.525
"study_002","860",0.800000001,11.71875,11.71875,11.71875,1,24082.23,0.913289649838483,24083.03
"study_001","861",0.690000001,10.9375,10.9375,10.9375,3,25098.155,1.41271620761057,25098.845
"study_002","861",0.555000001,13.2361459148935,12.5,14.0625,4,24201.25,1.41080592100139,24201.805
"study_001","862",1.005000001,10.15625,10.15625,10.15625,2,25116.3,1.21289499632501,25117.305
"study_002","862",0.530000001,14.0625,14.0625,14.0625,2,24206.83,1.51176011054308,24207.36
"study_001","863",0.500000001,10.137055897526,9.375,10.9375,2,25122.48,1.34355879959023,25122.98
"study_002","863",0.845000001,10.15625,10.15625,10.15625,2,24207.635,1.61528388713121,24208.48
"study_001","864",0.480000001,9.375,9.375,9.375,1,25133.835,1.26960081836904,25134.315
"study_002","864",0.560000001,10.9375,10.9375,10.9375,1,24232.555,1.10517542652921,24233.115
"study_001","865",0.555000001,10.1139455138694,9.375,10.9375,2,25159.41,1.14294728827349,25159.965
"study_002","865",0.490000001,10.9375,10.9375,10.9375,1,24235.535,1.06320136260344,24236.025
"study_001","866",0.575000001,9.375,9.375,9.375,1,25172.395,1.17122617467319,25172.97
"study_002","866",0.830000001,14.0625,14.0625,14.0625,3,24275.04,1.4128637145057,24275.87
"study_001","867",1.265000001,9.375,9.375,9.375,1,25181.65,0.91786143412721,25182.915
"study_002","867",0.785000001,9.74278504951579,9.375,10.15625,2,24299.035,1.14085453064985,24299.82
"study_001","868",0.860000001,9.375,9.375,9.375,1,25190.305,1.2487520082351,25191.165
"study_002","868",0.970000001,10.4098820230333,10.15625,10.9375,3,24370.655,1.38674357777716,24371.625
"study_001","869",0.880000001,10.3613476373662,10.15625,10.9375,3,25202.08,1.30904549047581,25202.96
"study_002","869",0.585000001,9.375,9.375,9.375,1,24385.945,1.29921868573101,24386.53
"study_001","87",0.740000001,9.7977573668633,9.375,10.15625,2,7830.11,1.30445361156209,7830.85
"study_002","87",0.790000001,14.2200349054267,14.0625,14.84375,4,4682.595,2.8011866162946,4683.385
"study_001","870",2.605000001,10.2445041993749,9.375,10.9375,4,25204.095,1.99634132111332,25206.7
"study_002","870",0.795000001,10.15625,10.15625,10.15625,2,24425.635,1.22552488663647,24426.43
"study_001","871",0.480000001,15.625,15.625,15.625,1,25204.34,2.40841919170206,25204.82
"study_002","871",0.605000001,10.9375,10.9375,10.9375,1,24436.91,1.65908436839176,24437.515
"study_001","872",2.855000001,13.28125,13.28125,13.28125,3,25204.355,2.64481732043319,25207.21
"study_002","872",0.615000001,14.0625,14.0625,14.0625,2,24438.325,5.83030173629351,24438.94
"study_001","873",1.445000001,15.7976684204801,15.625,16.015625,2,25205.745,5.29776003492772,25207.19
"study_002","873",1.380000001,10.9375,10.9375,10.9375,2,24438.49,4.00049322075301,24439.87
"study_001","874",1.285000001,13.5743741576805,11.71875,15.625,6,25207.72,11.3475884481203,25209.005
"study_002","874",0.470000001,15.625,15.625,15.625,2,24439.405,3.89646592157903,24439.875
"study_001","875",0.795000001,9.375,9.375,9.375,1,25207.84,2.92579037835187,25208.635
"study_001","876",0.400000001,15.625,15.625,15.625,3,25211.56,3.43626234068014,25211.96
"study_001","877",1.075000001,14.1304556832789,12.5,15.625,4,25212.565,4.14645763221999,25213.64
"study_001","878",0.560000001,9.375,9.375,9.375,1,25214.41,1.46412542718149,25214.97
"study_001","879",0.485000001,12.5,12.5,12.5,1,25216.395,1.17278974615101,25216.88
"study_001","88",0.830000001,10.15625,10.15625,10.15625,2,7859.725,1.21393139761609,7860.555
"study_002","88",1.205000001,10.6834479330175,10.15625,10.9375,3,4687.735,1.42138045720361,4688.94
