"ID","CH","E","DOWN_AMP","DUR","N","P2P_AMP","SLOPE_NEG1","SLOPE_NEG2","SLOPE_POS1","SLOPE_POS2","UP_AMP"
"study_002","C4M1",794,-58.5512338145404,1.0125,2,86.4069312572808,-277.02580381992,243.517339848346,67.4406933655742,-198.969266026937,27.8556974427404
"study_001","C4M1",795,-59.5702775469643,1.24875,4,116.438995619725,-236.175448712817,332.386799417589,362.438157640732,-105.428748704684,56.8687180727606
"study_001","C4M1",796,-70.9107725247935,0.42,1,81.1788296151338,-506.505514416343,489.039807143129,205.361137699582,-120.800670229877,10.2680570903403
"study_001","C4M1",797,-42.2958444449223,1,2,108.721184088158,-163.408158384569,96.4118969820063,511.346673965985,-399.080005095827,66.4253396432354
"study_001","C4M1",798,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",799,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",799,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",800,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",800,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",801,-61.4841076360048,1.53,1,120.00589937456,-159.698980457937,153.710268705736,150.055875867947,-164.850117109029,58.5217917385554
"study_001","C4M1",802,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",803,-121.562274116097,2.2,1,172.323081209038,-374.037765360181,141.351481365983,483.436253423855,-55.7811066342417,50.760807092941
"study_002","C4M1",803,-121.562274116097,2.2,1,172.323081209038,-374.037765360181,141.351481365983,483.436253423855,-55.7811066342417,50.760807092941
"study_001","C4M1",804,-46.5231596199101,1.335,1,82.891746466976,-160.424687791329,143.148183005421,89.7989796475726,-115.455830894,36.3685868470659
"study_001","C4M1",805,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",805,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",806,-55.3419104366116,1.32,1,103.767229171375,-316.239486402126,95.4170867951629,129.134182948345,-254.870097262597,48.4253187347635
"study_002","C4M1",806,-55.3419104366116,1.32,1,103.767229171375,-316.239486402126,95.4170867951629,129.134182948345,-254.870097262597,48.4253187347635
"study_001","C4M1",807,-47.4407544492679,1.29,1,83.0130602593856,-141.614191963145,107.819896230564,118.574352305145,-165.452584393792,35.5723058101178
"study_002","C4M1",807,-47.4407544492679,1.29,1,83.0130602593856,-141.614191963145,107.819896230564,118.574352305145,-165.452584393792,35.5723058101178
"study_001","C4M1",808,-43.6600736647104,1.2225,6,95.827216303503,-242.913894977143,141.475976172151,237.727604671179,-274.655018295087,52.1671426387926
"study_002","C4M1",808,-43.6600736647104,1.2225,6,95.827216303503,-242.913894977143,141.475976172151,237.727604671179,-274.655018295087,52.1671426387926
"study_001","C4M1",809,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",809,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",810,-50.5163105394739,1.385,1,96.6895236527729,-150.794956384116,124.731630653685,99.2972322881757,-256.517849204339,46.1732131132989
"study_002","C4M1",810,-50.5163105394739,1.385,1,96.6895236527729,-150.794956384116,124.731630653685,99.2972322881757,-256.517849204339,46.1732131132989
"study_001","C4M1",811,-51.3860841944517,1.405,1,91.2320056905263,-160.581512605844,148.945171146396,113.845489663512,-102.169029215143,39.8459214960747
"study_001","C4M1",812,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",813,-42.9404775434576,1.75,1,99.2446047909595,-104.732871801768,96.4954549369937,87.9751986867604,-220.800498143927,56.3041272475019
"study_002","C4M1",813,-42.9404775434576,1.75,1,99.2446047909595,-104.732871801768,96.4954549369937,87.9751986867604,-220.800498143927,56.3041272475019
"study_001","C4M1",814,-63.2540222203497,1.625,1,96.9182201494287,-243.284699911789,238.694422572284,37.8249414508472,-160.305703660825,33.664197929079
"study_002","C4M1",814,-63.2540222203497,1.625,1,96.9182201494287,-243.284699911789,238.694422572284,37.8249414508472,-160.305703660825,33.664197929079
"study_001","C4M1",815,-63.8588481115097,1.14666666666667,6,119.349862017415,-352.770430106124,234.613932948907,312.225781689335,-182.969533945193,55.491013905905
"study_002","C4M1",815,-63.8588481115097,1.14666666666667,6,119.349862017415,-352.770430106124,234.613932948907,312.225781689335,-182.969533945193,55.491013905905
"study_001","C4M1",816,-56.9473073557348,1.28,1,82.816745498074,-325.413183030409,172.567597524749,69.9174001957346,-63.875155749294,25.8694381423392
"study_001","C4M1",817,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",818,-96.4949454479262,1.99,1,134.992949822837,-364.131868240733,141.904331332385,120.306263295639,-53.1006956162898,38.4980043749108
"study_001","C4M1",819,-39.2365133418276,1.09,1,71.4153179920867,-113.729023849561,89.1738937560311,214.525362904892,-207.605189952606,32.1788046502591
"study_001","C4M1",820,-50.9655265910564,0.91,2,99.075671187586,-235.07916956312,308.997160153546,285.87630165819,-237.83524155708,48.1101445965296
"study_001","C4M1",821,-53.0465265713058,1.715,1,103.712142974025,-102.012550902487,246.728029416641,61.412868292493,-326.874942424804,50.6656164027196
"study_001","C4M1",822,-43.2640668754276,1.385,3,82.4865744354021,-134.8065903136,167.299386426125,124.373002140073,-227.285419714203,39.2225075599746
"study_001","C4M1",823,-57.1835371409942,1.695,1,96.2360341066625,-285.917684275383,103.970067340044,62.9878982301296,-120.161528755405,39.0524969656682
"study_001","C4M1",824,-39.4902995243077,1.335,2,74.9200157010614,-167.442196409956,153.018536288144,92.3758864851454,-119.555772069127,35.4297161767537
"study_001","C4M1",825,-41.5337904002018,1.16833333333333,3,97.5280841027249,-168.658410771143,116.117770619882,223.143742041098,-216.451243994217,55.9942937025231
"study_001","C4M1",826,-43.8787463679348,1.55,3,80.1366244767193,-111.215283242742,157.822614853173,85.0582506922654,-140.420282266034,36.2578781087845
"study_001","C4M1",827,-43.9015530693343,1.373,5,82.7317889698024,-118.030824302522,158.908769005897,124.767069497574,-106.686058952831,38.8302359004681
"study_001","C4M1",828,-67.9792803006936,1.34,4,137.401399098696,-207.771106623137,184.25744835779,284.17235740149,-254.774340149186,69.4221187980025
"study_001","C4M1",829,-45.1834760674619,1.22,2,92.7305713808791,-234.710851350808,123.876956045451,265.86730460975,-160.134471674888,47.5470953134172
"study_001","C4M1",830,-51.824777587947,1.53333333333333,3,94.7781664034798,-153.168016452328,190.002620372553,104.9854855133,-157.625642913536,42.9533888155328
"study_001","C4M1",831,-54.2093241535084,1.202,5,86.1121825497649,-227.085365162145,189.537728633732,114.745759242828,-159.234540828977,31.9028583962565
"study_001","C4M1",832,-52.161068256204,1.57428571428571,7,100.124303170853,-158.024644432116,155.457725660941,144.53632583698,-154.083683696955,47.9632349146488
"study_001","C4M1",833,-63.5669237955592,1.155,4,111.656858158266,-272.847158401964,165.469323733089,247.321094310576,-213.161111836611,48.089934362707
"study_001","C4M1",834,-48.7359334257653,1.4875,4,98.3348343483055,-173.326572739502,183.671187604428,214.855957204023,-162.612734730111,49.5989009225402
"study_001","C4M1",835,-53.0951594805003,1.575625,8,101.228377641917,-152.622792854214,194.794551736378,127.4369902907,-183.212099150742,48.1332181614169
"study_001","C4M1",836,-45.201184908296,1.27833333333333,9,95.1547795497422,-220.788244607835,180.91501938542,182.074002471107,-195.385458859182,49.9535946414462
"study_001","C4M1",837,-56.6613791452228,1.53785714285714,7,101.165109070071,-183.465641843513,152.240899520107,121.0473281425,-135.216402537443,44.5037299248485
"study_001","C4M1",838,-55.6062811400981,1.41875,4,94.3391984533799,-190.585991419113,159.558764227928,141.388593508301,-151.504230089307,38.7329173132817
"study_001","C4M1",839,-65.5464098316748,1.4175,2,119.386992547223,-303.121210181043,219.217759732132,174.441115341315,-115.740051083311,53.8405827155487
"study_001","C4M1",840,-53.6291573884788,1.42375,8,109.580837707699,-178.932182262851,183.13602297139,196.707588387556,-181.466679177182,55.9516803192198
"study_001","C4M1",841,-139.962391976154,1.25875,12,272.547269520289,-496.780899957597,580.445273868501,552.718508499945,-443.40934501239,132.584877544135
"study_001","C4M1",842,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",843,-145.830560301763,1.195,7,291.674270869497,-638.086574485739,539.831472947291,524.876596455388,-592.41734814826,145.843710567734
"study_001","C4M1",844,-52.3333275069709,0.74,1,70.24252963844,-143.378979078334,348.888847720547,179.092019523771,-143.273615905564,17.9092021314691
"study_001","C4M1",845,-41.004212709673,0.95,1,84.6033094498535,-118.852790118319,372.765566699158,415.229488809058,-111.792555457405,43.5990967401805
"study_001","C4M1",846,-132.050682272584,1.29,1,208.253901859891,-447.629429915101,550.211173843221,132.527338182226,-423.351217577533,76.2032195873072
"study_001","C4M1",847,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",848,-41.919924719738,0.785,1,78.5960866615787,-419.199243005388,137.442375679658,236.620398098195,-163.005163461491,36.6761619418407
"study_001","C4M1",849,-79.3086993560294,0.965,1,171.919371952076,-226.596283226952,511.669024802325,313.934482312243,-561.276800210724,92.6106725960463
"study_001","C4M1",850,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",851,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",852,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",853,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",854,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",855,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",857,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",858,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",859,-76.7638491150961,1.005,1,117.170428853721,-150.517350910939,667.511725631168,144.309212836842,-404.065793345591,40.4065797386249
"study_001","C4M1",860,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",861,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",862,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",863,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",864,-42.2154474772775,2.855,1,71.1499172007838,-83.5949453340248,69.7775990206609,24.94350836083,-49.4606319214456,28.9344697235063
"study_001","C4M1",865,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",866,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",867,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",868,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",869,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",870,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",871,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",872,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",874,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",876,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",877,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",886,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",890,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",891,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",892,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",893,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",894,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",895,-38.1623557454969,0.67,1,89.6657854983424,-129.363917342823,318.01962856231,429.195244363753,-381.506884232138,51.5034297528456
"study_001","C4M1",896,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",897,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",898,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",899,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",900,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",901,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",902,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",903,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",904,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",905,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",906,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",907,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",908,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",909,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",910,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",911,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",912,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",913,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",914,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",915,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",916,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",917,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",918,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",919,-50.9146856203537,1.575,1,88.0542962074058,-133.98601443781,275.214515379131,140.149473384538,-49.8518262244298,37.139610587052
"study_001","C4M1",920,-164.6863919415,1.64285714285714,7,309.611686430285,-520.872430933033,456.954935009281,364.188518604693,-512.972763718916,144.925294488785
"study_001","C4M1",945,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",946,-68.134390619039,2.09625,4,114.297173604342,-151.313999116741,170.912283604895,87.677181107437,-99.726056005583,46.1627829853035
"study_001","C4M1",947,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",948,-53.7131571965895,1.405,3,92.4173330758039,-191.165175441882,196.228526201029,86.9715974992156,-140.015547523763,38.7041758792144
"study_001","C4M1",949,-166.921246787771,1.41,4,333.679153566327,-599.82695600151,679.874011503413,687.030219446483,-653.940403271259,166.757906778556
"study_001","C4M1",1033,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1034,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1035,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1036,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1037,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1038,-71.2534266870175,0.815,1,97.1573301574494,-385.15365568575,475.022841413297,287.821146473453,-66.4202651384915,25.903903470432
"study_001","C4M1",1040,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1041,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1042,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1043,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",1044,NA,NA,0,NA,NA,NA,NA,NA,NA
